symbol,date,open,high,low,close,volume,quote_volume,trades,taker_buy_vol,taker_buy_quote,daily_return_pct,price_range_pct,buy_sell_ratio,taker_buy_pct,volume_usd_mil,sma_7,sma_30,sma_90,sma_200,volatility_7d,volatility_30d,vol_sma_7,vol_sma_30,price_vol_ratio
AAVEUSDT,2021-07-09,291.34,314.72,276.0,303.0,414420.679,122798463.464358,239538,202814.9393,60074340.274872,3.9951,14.029,0.9585,48.94,122.8,295.76,262.087667,364.529967,,6.5865,8.038,131685935.1,67718869.81,2.47e-06
AAVEUSDT,2021-07-10,303.07,311.87,288.21,294.7,181454.0335,54179514.596556,112592,87236.9692,26054466.767198,-2.7393,8.2093,0.9259,48.08,54.18,300.8,261.568,363.670789,,6.2107,7.8994,129469305.98,68258484.12,5.44e-06
AAVEUSDT,2021-07-11,294.66,311.0,286.03,305.09,171310.8925,51440949.513917,115461,84322.0032,25311149.847275,3.5256,8.7299,0.9693,49.22,51.44,304.812857,262.226667,362.6433,,5.9083,7.7673,125608538.09,68685387.76,5.93e-06
AAVEUSDT,2021-07-12,305.1,321.95,291.18,296.73,249947.8467,76845224.290235,164225,122928.0539,37790785.716551,-2.7402,10.5673,0.9678,49.18,76.85,303.171429,262.834667,361.506144,,4.1821,7.772,112220163.26,69982440.08,3.86e-06
AAVEUSDT,2021-07-13,296.73,297.74,267.45,271.23,196443.9373,55666837.566458,112939,108563.5483,30708432.535616,-8.5937,11.3255,1.2354,55.26,55.67,296.705714,261.333333,359.758511,,4.8809,7.5384,88291686.86,70076277.55,4.87e-06
AAVEUSDT,2021-07-14,271.23,285.59,251.85,279.29,300658.576,81160253.651181,164677,152102.9342,41085678.701834,2.9716,13.3969,1.0239,50.59,81.16,291.628571,260.036667,357.683111,,5.2323,7.5597,86044137.38,70859044.76,3.44e-06
AAVEUSDT,2021-07-15,279.34,288.38,265.38,272.3,247936.7541,68226002.626885,138754,122701.5068,33781108.064261,-2.5028,8.6668,0.9798,49.49,68.23,288.905714,258.720667,355.811067,,4.6018,7.5644,72902463.67,72009436.27,3.99e-06
AAVEUSDT,2021-07-16,272.28,279.79,252.2,253.13,159349.1979,42179701.929459,100794,73550.5191,19481023.939764,-7.04,10.9397,0.8572,46.16,42.18,281.781429,257.468,353.9014,,4.5476,7.5731,61385497.74,72458235.87,6e-06
AAVEUSDT,2021-07-17,253.14,259.06,245.01,253.14,132529.3776,33426748.881877,79306,65469.052,16526928.835216,0.004,5.7345,0.9763,49.4,33.43,275.844286,256.132333,352.4752,,4.6354,7.5706,58420816.92,72883904.93,7.57e-06
AAVEUSDT,2021-07-18,253.14,267.96,250.69,253.68,107331.6064,27840295.87866,70082,50383.3629,13070514.854713,0.2133,6.889,0.8847,46.94,27.84,268.5,255.751333,351.470067,,4.1103,7.3603,55049294.97,72499125.91,9.11e-06
AAVEUSDT,2021-07-19,253.88,255.99,232.93,238.51,147774.6078,35753233.453899,81768,72058.4993,17427930.009735,-5.98,9.9,0.9517,48.76,35.75,260.182857,255.215333,350.115189,,4.3156,7.4079,49179010.57,72987798.31,6.67e-06
AAVEUSDT,2021-07-20,238.45,242.41,212.54,223.03,191015.8602,42535420.795104,99444,92232.1303,20533082.184666,-6.4903,14.0538,0.9337,48.29,42.54,253.297143,253.560667,348.688511,,3.915,7.378,47303093.89,73119252.87,5.24e-06
AAVEUSDT,2021-07-21,223.39,263.48,216.99,259.45,247998.9693,60787289.50323,153030,123770.1185,30325510.472539,16.3296,21.425,0.9963,49.91,60.79,250.462857,255.121,347.574522,,8.1255,6.8018,44392670.44,72814083.44,4.27e-06
AAVEUSDT,2021-07-22,259.45,280.33,256.67,278.66,225622.7276,60639509.462957,155722,112241.9283,30177202.394205,7.4041,9.2181,0.99,49.75,60.64,251.371429,257.539,346.855344,,8.6231,6.8604,43308885.7,71061171.6,4.6e-06
AAVEUSDT,2021-07-23,278.54,293.0,268.0,290.0,218991.407,61590177.07872,152300,110585.3637,31108176.743149,4.0695,9.3284,1.0201,50.5,61.59,256.638571,260.284,346.551667,,7.9731,6.8791,46081810.72,70478173.93,4.71e-06
AAVEUSDT,2021-07-24,289.99,299.05,280.85,287.67,176431.3628,51277465.802414,120951,88841.8361,25818102.310294,-0.8034,6.4803,1.0143,50.35,51.28,261.571429,262.830333,345.875444,,8.0163,6.8897,48631913.14,70663598.12,5.61e-06
AAVEUSDT,2021-07-25,287.89,293.18,271.9,288.07,142260.1545,40243201.411416,91626,73080.4872,20678455.978272,0.139,7.8264,1.0564,51.37,40.24,266.484286,266.204,344.569,,8.0192,6.4566,50403756.79,70743111.9,7.16e-06
AAVEUSDT,2021-07-26,287.89,335.52,285.66,302.43,462405.8675,147006462.786771,379875,223007.0474,70923589.628362,4.9849,17.4543,0.9315,48.23,147.01,275.615714,270.042,343.032667,,7.2089,6.4789,66297075.26,74643806.65,2.06e-06
AAVEUSDT,2021-07-27,302.53,312.36,283.29,299.94,323347.1987,96433274.085354,196196,164811.76,49211003.776189,-0.8233,10.2616,1.0396,50.97,96.43,286.602857,273.277667,341.244444,,6.1138,6.3763,73996768.59,76526612.65,3.11e-06
AAVEUSDT,2021-07-28,299.98,309.0,292.02,297.92,188239.9438,56483669.563354,130197,91498.4058,27477446.875165,-0.6735,5.8147,0.9458,48.61,56.48,292.098571,275.629333,339.677333,,3.3869,6.0646,73381965.74,76503125.88,5.27e-06
AAVEUSDT,2021-07-29,298.04,315.75,292.41,312.0,164845.9096,50283555.025654,120218,86014.5633,26263685.350782,4.7261,7.9819,1.0911,52.18,50.28,296.861429,278.088667,338.202667,,2.7766,6.0636,71902543.68,75913336.97,6.2e-06
AAVEUSDT,2021-07-30,312.0,323.85,300.0,320.49,178825.6618,55873978.490197,142413,89093.2045,27834717.486657,2.7212,7.95,0.9929,49.82,55.87,301.217143,280.402333,336.158444,,2.6241,6.0174,71085943.88,75643878.03,5.74e-06
AAVEUSDT,2021-07-31,320.39,333.0,312.69,331.1,129435.4744,41475499.953597,129362,63846.2385,20465600.072929,3.3106,6.4953,0.9734,49.33,41.48,307.421429,283.766667,334.477222,,2.488,5.766,69685663.05,75154021.41,7.98e-06
AAVEUSDT,2021-08-01,331.11,339.59,313.51,316.38,152042.0804,50057603.131387,163308,74356.8815,24489791.232748,-4.4458,8.3187,0.9572,48.91,50.06,311.465714,286.508667,332.234556,,3.4815,5.8624,71087720.43,75440247.17,6.32e-06
AAVEUSDT,2021-08-02,316.38,329.02,309.01,320.4,113543.7248,36347154.859735,102966,57986.3687,18568827.172557,1.2706,6.4755,1.0437,51.07,36.35,314.032857,288.541333,330.815667,,3.107,5.5733,55279247.87,74328621.72,8.81e-06
AAVEUSDT,2021-08-03,320.32,324.04,301.97,308.74,113981.445,35319962.119656,87510,56097.9837,17375406.578994,-3.6392,7.3087,0.9692,49.22,35.32,315.29,289.599333,328.908333,,3.5178,5.5157,46548774.73,72890409.63,8.74e-06
AAVEUSDT,2021-08-04,308.49,343.0,300.26,339.02,162734.4232,52520612.017088,175910,83630.5225,27000655.782364,9.8076,14.2343,1.0572,51.39,52.52,321.161429,290.626,327.642667,,4.9075,5.4229,45982623.66,68955635.1,6.45e-06
AAVEUSDT,2021-08-05,339.01,383.0,336.87,372.78,381289.3282,137264631.105978,459655,188850.8092,67996440.306761,9.9581,13.6937,0.9814,49.53,137.26,329.844286,292.502333,326.838778,,5.728,5.6823,58408491.67,66092250.39,2.72e-06
AAVEUSDT,2021-08-06,372.97,379.48,356.95,369.6,175602.3833,64646978.016015,163306,81781.8987,30119494.078623,-0.8531,6.3118,0.8717,46.57,64.65,336.86,294.328,325.757667,,5.8842,5.6851,59661777.31,65017379.65,5.72e-06
AAVEUSDT,2021-08-07,369.76,400.02,365.1,385.07,201211.6316,76759978.80515,279063,99230.6086,37857899.380197,4.1856,9.5645,0.973,49.32,76.76,344.57,297.451667,324.930556,,5.9209,5.5045,64702417.15,62235455.0,5.02e-06
AAVEUSDT,2021-08-08,385.12,389.45,352.0,360.72,123004.407,45681191.210733,125461,62772.4173,23324570.369754,-6.3235,10.6392,1.0422,51.03,45.68,350.904286,299.375667,324.122111,,6.3087,5.6366,64077215.45,59664879.25,7.9e-06
AAVEUSDT,2021-08-09,360.82,384.86,347.36,374.01,141330.9613,52228161.599048,152714,70587.0526,26075517.984216,3.6843,10.7957,0.9978,49.94,52.23,358.562857,302.019333,323.196889,,6.3244,5.6222,66345930.7,59599834.15,7.16e-06
AAVEUSDT,2021-08-10,374.02,400.0,367.86,384.14,168365.7513,64753883.081164,202519,82390.1755,31723001.716498,2.7085,8.737,0.9583,48.94,64.75,369.334286,304.654333,321.756111,,5.742,5.6112,70550776.55,60043598.61,5.93e-06
AAVEUSDT,2021-08-11,383.99,420.0,382.6,402.42,202514.7059,82492607.508606,255007,95794.9525,38970520.50661,4.7587,9.7752,0.8976,47.3,82.49,378.391429,308.177333,320.568222,,5.0671,5.6096,74832490.19,60231844.71,4.88e-06
AAVEUSDT,2021-08-12,402.62,417.92,375.93,392.17,140282.8985,55653757.915299,163664,70165.1128,27855348.466512,-2.5471,11.1696,1.0007,50.02,55.65,381.161429,312.208667,318.317,,4.1588,5.3493,63173794.02,60231408.73,7.05e-06
AAVEUSDT,2021-08-13,392.27,428.28,387.87,427.5,145749.7885,60713991.820224,173837,73859.7068,30788243.881042,9.0088,10.4184,1.0274,50.68,60.71,389.432857,317.149,317.312667,,5.0744,5.5224,62611938.85,59549866.66,7.04e-06
AAVEUSDT,2021-08-14,427.52,428.25,404.15,414.38,104107.1226,43243307.290443,143490,52613.4551,21856432.601676,-3.069,5.9631,1.0217,50.54,43.24,393.62,321.885,316.051556,,5.3378,5.5377,57823842.92,58717110.15,9.58e-06
AAVEUSDT,2021-08-15,414.39,416.11,391.24,410.27,124038.8121,49855767.144582,129651,67816.8735,27229844.61721,-0.9918,6.3567,1.2062,54.67,49.86,400.698571,327.123,314.251667,,4.3849,5.3199,58420210.91,58972978.99,8.23e-06
AAVEUSDT,2021-08-16,410.14,446.66,407.87,412.59,265650.0373,113798127.874212,366423,141591.2252,60719148.328617,0.5655,9.5104,1.1413,53.3,113.8,406.21,332.438,311.849889,,4.3359,5.3145,67215920.38,61652024.96,3.63e-06
AAVEUSDT,2021-08-17,412.59,448.44,380.52,381.46,263870.2827,109974342.615506,374022,128788.4195,53767579.252374,-7.545,17.8493,0.9534,48.81,109.97,405.827143,336.697333,311.484333,,5.4457,5.5754,73675986.02,64389826.52,3.47e-06
AAVEUSDT,2021-08-18,381.44,397.55,361.27,380.22,218560.9458,83450095.448358,174837,107052.4132,40894778.502014,-0.3251,10.0424,0.96,48.98,83.45,402.655714,341.421,310.517667,,5.0327,5.4063,73812770.02,65979721.92,4.56e-06
AAVEUSDT,2021-08-19,380.25,405.4,370.49,405.4,148762.6376,57204503.620928,133587,74375.8593,28621844.573323,6.6225,9.4227,0.9999,50.0,57.2,404.545714,347.5,310.874444,,5.6298,5.2488,74034305.12,66468691.34,7.09e-06
AAVEUSDT,2021-08-20,405.31,420.82,403.22,409.2,143871.086,59095970.635531,176343,67324.0182,27663621.330405,0.9373,4.3649,0.8795,46.79,59.1,401.931429,352.491667,311.700333,,4.29,4.515,73803159.23,66412314.05,6.92e-06
AAVEUSDT,2021-08-21,409.27,415.84,393.25,399.91,137607.949,55854244.367077,149849,65425.7413,26571187.074813,-2.2703,5.7444,0.9064,47.55,55.85,399.864286,356.533333,312.884778,,4.2217,4.4329,75604721.67,66252805.21,7.16e-06
AAVEUSDT,2021-08-22,399.91,408.63,385.75,400.98,83066.0189,33080104.734129,102877,40377.9108,16090365.160557,0.2676,5.9313,0.9459,48.61,33.08,398.537143,360.232667,313.039444,,4.2205,4.4054,73208198.47,65302469.47,1.212e-05
AAVEUSDT,2021-08-23,400.98,415.49,399.13,408.35,130982.4044,53580151.495134,158106,65249.4105,26699383.378288,1.838,4.0989,0.9926,49.82,53.58,397.931429,364.255333,313.458222,,4.2884,4.3908,64605630.42,65379225.66,7.62e-06
AAVEUSDT,2021-08-24,408.35,414.01,370.0,377.97,117344.3049,46059176.896946,137880,55791.8084,21937819.237218,-7.4397,11.8946,0.9064,47.55,46.06,397.432857,367.252,313.051556,,4.2578,4.6672,55474892.46,65573091.51,8.21e-06
AAVEUSDT,2021-08-25,377.98,386.12,363.5,384.16,103418.2501,38951050.222874,107721,49932.9315,18827990.099876,1.6377,6.2228,0.9336,48.28,38.95,397.995714,369.976333,313.187778,,4.3013,4.6087,49117886.0,61971244.42,9.86e-06
AAVEUSDT,2021-08-26,384.17,389.3,340.9,350.7,112812.2271,40594565.648548,103328,54223.5609,19519824.568193,-8.7099,14.1977,0.9255,48.07,40.59,390.181429,371.668333,313.531111,,4.4047,4.9246,46745037.71,60109954.14,8.64e-06
AAVEUSDT,2021-08-27,350.5,375.4,343.8,372.8,113318.6367,40963736.111227,94130,60060.5104,21697148.353427,6.3017,9.1914,1.1277,53.0,40.96,384.981429,374.164333,314.362,,5.3571,5.0241,44154718.5,59592623.03,9.1e-06
AAVEUSDT,2021-08-28,372.6,375.9,361.7,367.2,64113.912,23541975.331719,53407,31082.279,11420696.394619,-1.5021,3.9259,0.941,48.48,23.54,380.308571,376.004333,314.837778,,5.3392,4.9879,39538680.06,58701237.04,1.56e-05
AAVEUSDT,2021-08-29,367.1,377.5,355.5,364.1,83041.7566,30223758.693339,80047,45990.8651,16756430.177389,-0.8442,6.1885,1.2413,55.38,30.22,375.04,377.458,314.634,,5.3087,4.9797,39130630.63,57846229.71,1.205e-05
AAVEUSDT,2021-08-30,363.9,377.0,345.9,357.6,114782.011,41475623.0174,110633,59450.371,21487542.4172,-1.7852,8.991,1.0744,51.79,41.48,367.79,378.341333,314.461444,,5.1316,4.969,37401412.27,57846233.81,8.62e-06
AAVEUSDT,2021-08-31,357.9,398.2,350.5,391.7,216322.4396,81712273.240811,243432,117116.7533,44357842.497221,9.5358,13.6091,1.1805,54.14,81.71,369.751429,380.852,314.544333,,5.9481,5.1535,42494711.75,58901389.48,4.79e-06
AAVEUSDT,2021-09-01,391.7,414.2,381.9,413.1,231975.5985,93103821.747819,273028,120904.6528,48492913.494439,5.4634,8.4577,1.0885,52.12,93.1,373.885714,383.942,314.708111,,6.2221,5.2219,50230821.97,60793278.38,4.44e-06
AAVEUSDT,2021-09-02,413.2,415.0,398.8,399.4,103052.8514,41829070.554656,119139,45411.9624,18454370.998456,-3.3164,4.0622,0.7878,44.07,41.83,380.842857,386.964,315.000222,,5.0038,5.2124,50407179.81,61010248.66,9.55e-06
AAVEUSDT,2021-09-03,399.3,408.0,387.8,395.0,127761.849,50821151.6421,129750,64715.612,25743806.5561,-1.1017,5.2089,1.0265,50.65,50.82,384.014286,388.83,315.431111,,4.7118,4.9501,51815382.03,60953599.98,7.77e-06
AAVEUSDT,2021-09-04,395.0,406.7,390.6,397.8,89592.696,35728090.4045,90092,45573.953,18181962.7647,0.7089,4.1219,1.0353,50.87,35.73,388.385714,389.664,315.790222,,4.5949,4.6264,53556255.61,57569048.62,1.113e-05
AAVEUSDT,2021-09-05,398.0,425.7,394.6,416.8,178856.8499,74452946.806228,233034,93856.2366,39090122.974308,4.7763,7.8814,1.1042,52.48,74.45,395.914286,391.237333,316.704222,,4.6612,4.6909,59874711.06,57895914.25,5.6e-06
AAVEUSDT,2021-09-06,416.9,425.0,395.0,408.7,143054.615,59054289.2608,154397,68606.929,28342628.5819,-1.9434,7.5949,0.9215,47.96,59.05,403.214286,392.025,317.586444,,4.6831,4.6586,62385949.09,57305724.6,6.92e-06
AAVEUSDT,2021-09-07,408.7,409.4,309.1,346.7,328526.7329,117357868.489031,299951,161144.236,57487298.147476,-15.1701,32.449,0.9627,49.05,117.36,396.785714,391.557667,317.673667,,6.8713,5.3249,67478176.99,59694947.17,2.95e-06
AAVEUSDT,2021-09-08,346.7,353.2,311.8,330.5,239682.595,80291045.5107,164533,134790.386,45163477.7555,-4.6726,13.2777,1.285,56.24,80.29,384.985714,390.107333,317.898222,,6.1906,5.3445,65647780.38,60630376.64,4.12e-06
AAVEUSDT,2021-09-09,330.6,350.7,324.3,330.5,150482.957,50819332.6073,124305,77764.188,26267138.9771,0.0,8.1406,1.0694,51.68,50.82,375.142857,388.319333,318.400111,,6.285,5.3152,66932103.53,60165891.62,6.5e-06
AAVEUSDT,2021-09-10,330.6,340.2,304.3,312.2,155908.7312,50258545.443277,113379,84139.4049,27189100.33561,-5.5371,11.7976,1.1724,53.97,50.26,363.314286,385.312,318.774667,,6.3455,5.3057,66851731.22,59091422.89,6.21e-06
AAVEUSDT,2021-09-11,312.1,340.1,310.7,328.6,99820.369,32468190.0751,92113,52841.898,17197945.7923,5.253,9.4625,1.1248,52.94,32.47,353.428571,383.193,318.911667,,7.001,5.4025,66386031.17,58318570.63,1.012e-05
AAVEUSDT,2021-09-12,328.6,348.7,321.6,333.3,112163.685,37724902.7516,107985,54790.07,18433544.1826,1.4303,8.4266,0.955,48.85,37.72,341.5,380.053,319.079556,,6.5215,5.1148,61139167.73,57552267.66,8.84e-06
AAVEUSDT,2021-09-13,333.3,337.4,303.1,330.9,137457.19,43746151.278869,114158,67544.334,21511228.5901,-0.7201,11.3164,0.9661,49.14,43.75,330.385714,377.270333,319.292,,6.5692,5.0951,58952290.88,57569029.12,7.56e-06
AAVEUSDT,2021-09-14,331.0,390.7,327.6,384.7,292237.495,106229863.05378,312869,147271.438,53646563.05128,16.2587,19.2613,1.0159,50.39,106.23,335.814286,376.418,320.336333,,7.3754,5.9527,57362575.82,59448165.65,3.62e-06
AAVEUSDT,2021-09-15,384.7,418.0,376.1,414.5,277562.717,109021540.9597,312130,135799.724,53347109.5477,7.7463,11.1407,0.9579,48.93,109.02,347.814286,376.481667,321.684,,7.0699,6.12,61466932.31,59288946.09,3.8e-06
AAVEUSDT,2021-09-16,414.5,414.9,370.6,384.0,238619.168,94199663.4288,254354,118016.215,46477135.0006,-7.3583,11.9536,0.9786,49.46,94.2,355.457143,376.566333,323.005,,8.1412,6.112,67664122.43,58763123.45,4.08e-06
AAVEUSDT,2021-09-17,383.9,390.0,350.2,353.9,159639.023,58750695.1186,129034,72738.628,26815801.7512,-7.8385,11.3649,0.837,45.56,58.75,361.414286,375.689,324.108444,,8.553,6.2858,68877286.67,57939810.1,6.02e-06
AAVEUSDT,2021-09-18,353.9,369.0,346.8,355.1,103616.382,37216389.3906,72645,55979.121,20106747.721,0.3391,6.4014,1.1751,54.03,37.22,365.2,374.012333,325.024333,,8.4532,6.1593,69555600.85,57273539.63,9.54e-06
AAVEUSDT,2021-09-19,355.3,358.0,335.0,340.0,88851.515,30890186.2242,70324,44470.743,15477856.9845,-4.2523,6.8657,1.002,50.05,30.89,366.157143,371.705667,326.439444,,8.7194,6.1974,68579212.78,56333346.82,1.101e-05
AAVEUSDT,2021-09-20,340.0,341.0,287.7,291.9,217271.3922,66848771.917253,152718,102445.3386,31554064.186922,-14.1471,18.5262,0.8922,47.15,66.85,360.585714,368.105333,327.392556,,10.3766,6.6796,71879587.16,56699831.07,4.37e-06
AAVEUSDT,2021-09-21,291.9,306.9,259.9,271.7,172544.3724,49432313.635007,118811,86197.6035,24717752.484581,-6.9202,18.0839,0.9983,49.96,49.43,344.442857,363.796,328.104222,,6.971,6.7673,63765651.52,57244904.7,5.5e-06
AAVEUSDT,2021-09-22,271.5,303.7,266.0,301.9,165992.048,47961251.5674,98491,84757.186,24504428.4207,11.1152,14.1729,1.0434,51.06,47.96,328.357143,360.247667,329.111111,,8.0073,7.108,55042753.04,57057608.03,6.29e-06
AAVEUSDT,2021-09-23,301.8,309.7,294.0,308.9,99137.571,30030140.7569,73961,50888.036,15420349.186,2.3186,5.3401,1.0547,51.33,30.03,317.628571,357.945333,330.467111,,8.1946,7.0142,45875678.37,56523306.83,1.029e-05
AAVEUSDT,2021-09-24,308.9,311.9,262.1,280.8,180971.26,51326134.1642,119292,91281.986,25899630.6803,-9.0968,19.0004,1.0178,50.44,51.33,307.185714,354.5,331.506111,,8.3369,7.177,44815026.81,56935809.63,5.47e-06
AAVEUSDT,2021-09-25,280.7,284.1,268.0,274.3,82396.758,22807494.2656,67685,43100.091,11933192.9916,-2.3148,6.0075,1.0968,52.31,22.81,295.642857,351.953333,332.299778,,8.222,7.027,42756613.22,56342907.25,1.203e-05
AAVEUSDT,2021-09-26,274.3,300.6,252.0,293.3,199488.4361,55991778.187599,147368,99828.3521,28084189.365357,6.9267,19.2857,1.0017,50.04,55.99,288.971429,349.303333,333.032333,,9.056,7.049,46342554.93,56843841.98,5.24e-06
AAVEUSDT,2021-09-27,293.4,309.5,272.9,273.4,121832.497,35656692.0473,93211,59910.778,17555297.1484,-6.7849,13.4115,0.9675,49.17,35.66,286.328571,346.176667,333.423222,,7.6996,7.1389,41886543.52,57247665.87,7.67e-06
AAVEUSDT,2021-09-28,273.2,277.7,259.7,260.9,103469.358,27893729.8393,67358,51805.218,13972937.8684,-4.5721,6.9311,1.0027,50.07,27.89,284.785714,342.736667,333.532333,,7.4288,7.1733,38809602.98,57169998.25,9.35e-06
AAVEUSDT,2021-09-29,261.0,277.6,259.1,265.1,78559.274,21086487.4334,55645,40734.331,10937577.3433,1.6098,7.1401,1.0769,51.85,21.09,279.528571,339.653333,333.920444,,5.638,7.1849,34970350.96,56490360.39,1.257e-05
AAVEUSDT,2021-09-30,265.1,281.5,263.7,276.3,74430.131,20411601.8454,52111,38970.701,10688624.0984,4.2248,6.7501,1.099,52.36,20.41,274.871429,335.806667,334.389111,,5.9043,6.9856,33596273.97,54447004.68,1.354e-05
AAVEUSDT,2021-10-01,276.4,304.4,271.9,302.5,133316.66,38860683.1727,102755,71818.406,20925976.573,9.4824,11.9529,1.1678,53.87,38.86,277.971429,332.12,334.867778,,6.0572,7.1488,31815495.26,52638900.06,7.78e-06
AAVEUSDT,2021-10-02,302.6,323.7,297.0,313.8,116618.898,36206764.399,110936,60162.0,18667682.4932,3.7355,8.9899,1.0656,51.59,36.21,283.614286,329.266667,335.276667,,5.8975,7.1786,33729676.7,52451489.86,8.67e-06
AAVEUSDT,2021-10-03,313.8,323.5,308.4,310.6,103424.993,32579591.4811,79720,54879.79,17272357.0226,-1.0198,4.8962,1.1305,53.06,32.58,286.085714,326.453333,335.303111,352.5992,5.5666,7.1784,30385078.6,51843437.85,9.53e-06
AAVEUSDT,2021-10-04,310.5,311.3,290.7,300.7,118833.012,35965122.3699,88506,57753.984,17483940.5452,-3.1874,7.0863,0.9456,48.6,35.97,289.985714,323.216667,335.127667,352.287035,4.8535,7.1901,30429140.08,51851338.92,8.36e-06
AAVEUSDT,2021-10-05,300.8,310.0,296.1,307.5,98805.702,29999296.3352,77265,47857.001,14537939.9452,2.2614,4.6944,0.9393,48.44,30.0,296.642857,319.573333,335.046222,351.98023,4.0583,7.1388,30729935.29,50369550.57,1.025e-05
AAVEUSDT,2021-10-06,307.6,318.0,284.4,311.8,154231.114,46965843.5259,139733,72424.15,22055939.0479,1.3984,11.8143,0.8853,46.96,46.97,303.314286,316.343333,335.273333,351.688375,4.0663,7.1458,34426986.16,49966602.38,6.64e-06
AAVEUSDT,2021-10-07,311.8,313.7,298.7,305.9,93383.702,28652083.311,80149,44271.081,13580912.8208,-1.8922,5.0218,0.9014,47.41,28.65,307.542857,314.983333,335.305556,351.38118,4.2646,6.6063,35604197.8,47009742.87,1.068e-05
AAVEUSDT,2021-10-08,305.8,324.9,303.2,307.0,104166.534,32817915.699,105214,51604.433,16276241.8886,0.3596,7.157,0.9818,49.54,32.82,308.185714,314.2,335.442222,351.234505,2.4338,6.5526,34740945.3,45427305.21,9.35e-06
AAVEUSDT,2021-10-09,307.6,313.2,304.0,307.1,46230.589,14289809.0811,36874,23574.777,7289743.7158,0.0326,3.0263,1.0406,50.99,14.29,307.228571,313.42,335.464556,351.11756,1.8877,6.5526,31609951.69,44209654.43,2.149e-05
AAVEUSDT,2021-10-10,307.4,307.9,286.7,287.9,55289.417,16544989.0938,53903,27308.195,8160812.0221,-6.252,7.3945,0.9759,49.39,16.54,303.985714,312.61,335.366444,351.016965,2.9568,6.5746,29319294.2,43085869.21,1.74e-05
AAVEUSDT,2021-10-11,287.8,302.0,283.0,290.6,62940.683,18379028.5906,55551,33234.686,9694834.3137,0.9378,6.7138,1.1188,52.8,18.38,302.542857,311.343333,335.581667,350.84385,2.8672,6.5011,26806995.09,42616230.5,1.581e-05
AAVEUSDT,2021-10-12,290.5,290.6,270.8,284.0,94921.819,26570918.4271,77257,45665.26,12796781.1236,-2.2712,7.3117,0.9271,48.11,26.57,299.185714,309.7,335.634,350.47171,2.6568,6.5041,26317226.82,42244431.02,1.069e-05
AAVEUSDT,2021-10-13,284.0,302.8,282.0,297.4,126532.221,36772716.5358,115907,66478.008,19333197.8767,4.7183,7.3759,1.107,52.54,36.77,297.128571,308.583333,335.912889,350.202115,3.3757,6.5683,24861065.82,42011983.2,8.09e-06
AAVEUSDT,2021-10-14,297.4,320.0,293.2,303.7,124887.086,37786455.1429,126491,64645.279,19578081.4548,2.1184,9.1405,1.0731,51.76,37.79,296.814286,305.883333,336.474778,349.98201,3.4638,5.8144,26165976.08,39730536.26,8.04e-06
